序号,交易营业部名称,买入金额,买入金额-占总成交比例,卖出金额,卖出金额-占总成交比例,净额,类型,trade_date,股票代码,股票名称
5,东莞证券股份有限公司苏州聚茂街证券营业部,6871594.0,0.003343896443,31836089.0,0.015492269301,-24964495.0,日换手率达到20%的前5只证券,20260708,002137,实益达
1,江海证券有限公司哈尔滨上海街证券营业部,30306.0,2.420202e-05,32125137.0,0.025654761177,-32094831.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002268,电科网安
2,深股通专用,36612089.05,0.029237988954,28269255.56,0.022575499057,8342833.49,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002268,电科网安
3,华泰证券股份有限公司上海武定路证券营业部,1068122.0,0.00085298982,16400174.0,0.013096988418,-15332052.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002268,电科网安
4,平安证券股份有限公司四川分公司,13523864.64,0.010800001181,13322159.01,0.010638921408,201705.63,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002268,电科网安
5,机构专用,11604848.8,0.009267497426,13045205.0,0.010417749153,-1440356.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002268,电科网安
1,深股通专用,68380162.77,0.043734806741,143700351.62,0.091908337917,-75320188.85,日涨幅偏离值达到7%的前5只证券,20260708,002396,星网锐捷
2,国泰海通证券股份有限公司宁波广福街证券营业部,675843.0,0.000432257862,56199445.8,0.035944224194,-55523602.8,日涨幅偏离值达到7%的前5只证券,20260708,002396,星网锐捷
3,国金证券股份有限公司宁波江澄南路证券营业部,11398.0,7.28997e-06,33635526.6,0.021512719419,-33624128.6,日涨幅偏离值达到7%的前5只证券,20260708,002396,星网锐捷
4,机构专用,18021340.2,0.011526147335,30961349.0,0.019802360218,-12940008.8,日涨幅偏离值达到7%的前5只证券,20260708,002396,星网锐捷
5,机构专用,22259534.65,0.014236825515,25936407.0,0.016588491483,-3676872.35,日涨幅偏离值达到7%的前5只证券,20260708,002396,星网锐捷
1,机构专用,89963820.57,0.013418058472,148688375.28,0.022176796193,-58724554.71,日跌幅偏离值达到7%的前5只证券,20260708,002428,云南锗业
2,深股通专用,96637570.41,0.014413444895,139972297.48,0.020876797585,-43334727.07,日跌幅偏离值达到7%的前5只证券,20260708,002428,云南锗业
3,机构专用,0.0,0.0,138390477.09,0.020640869871,-138390477.09,日跌幅偏离值达到7%的前5只证券,20260708,002428,云南锗业
4,机构专用,0.0,0.0,120091522.59,0.017911590035,-120091522.59,日跌幅偏离值达到7%的前5只证券,20260708,002428,云南锗业
5,中国国际金融股份有限公司上海分公司,51407205.73,0.007667358811,82725410.29,0.012338453228,-31318204.56,日跌幅偏离值达到7%的前5只证券,20260708,002428,云南锗业
1,东方财富证券股份有限公司拉萨团结路第一证券营业部,15657612.0,0.011919673149,18009128.99,0.013709812917,-2351516.99,日换手率达到20%的前5只证券,20260708,002457,青龙管业
2,华鑫证券有限责任公司西安分公司,3412822.0,0.002598079628,13904617.0,0.010585170325,-10491795.0,日换手率达到20%的前5只证券,20260708,002457,青龙管业
3,信达证券股份有限公司无锡金融一街证券营业部,13775704.2,0.010487032854,12391384.0,0.009433191162,1384320.2,日换手率达到20%的前5只证券,20260708,002457,青龙管业
4,东方财富证券股份有限公司拉萨东环路第二证券营业部,10345096.0,0.007875413122,12387110.0,0.009429937493,-2042014.0,日换手率达到20%的前5只证券,20260708,002457,青龙管业
5,招商证券股份有限公司上海世纪大道证券营业部,487696.0,0.000371268423,11195165.0,0.008522545305,-10707469.0,日换手率达到20%的前5只证券,20260708,002457,青龙管业
1,深股通专用,62431692.78,0.017005089611,126803161.25,0.034538533621,-64371468.47,日跌幅偏离值达到7%的前5只证券,20260708,002466,天齐锂业
2,机构专用,0.0,0.0,57695315.45,0.015714999317,-57695315.45,日跌幅偏离值达到7%的前5只证券,20260708,002466,天齐锂业
3,机构专用,12268395.84,0.003341654877,49653769.97,0.013524650226,-37385374.13,日跌幅偏离值达到7%的前5只证券,20260708,002466,天齐锂业
4,华泰证券股份有限公司上海奉贤区望园南路证券营业部,65232.0,1.7767835e-05,46762449.0,0.012737114762,-46697217.0,日跌幅偏离值达到7%的前5只证券,20260708,002466,天齐锂业
5,机构专用,0.0,0.0,34212772.0,0.00931884477,-34212772.0,日跌幅偏离值达到7%的前5只证券,20260708,002466,天齐锂业
1,深股通专用,124563048.96,0.041522561098,298766979.99,0.09959269851,-174203931.03,日跌幅偏离值达到7%的前5只证券,20260708,002497,雅化集团
2,机构专用,14654080.0,0.004884875067,84097742.23,0.028033623688,-69443662.23,日跌幅偏离值达到7%的前5只证券,20260708,002497,雅化集团
3,机构专用,45629528.06,0.015210408565,67856337.0,0.022619620525,-22226808.94,日跌幅偏离值达到7%的前5只证券,20260708,002497,雅化集团
4,机构专用,4428462.0,0.00147620892,67740669.72,0.022581063331,-63312207.72,日跌幅偏离值达到7%的前5只证券,20260708,002497,雅化集团
5,金元证券股份有限公司上海浦东新区东方路证券营业部,151503.0,5.0502879e-05,44976288.0,0.014992653777,-44824785.0,日跌幅偏离值达到7%的前5只证券,20260708,002497,雅化集团
1,机构专用,4931818.0,0.014232915781,9230972.0,0.026640003149,-4299154.0,日振幅值达到15%的前5只证券,20260708,002667,*ST威领
2,华源证券股份有限公司江苏分公司,4054299.0,0.011700451277,9116232.0,0.026308870744,-5061933.0,日振幅值达到15%的前5只证券,20260708,002667,*ST威领
3,东方财富证券股份有限公司拉萨团结路第二证券营业部,4967414.0,0.014335643592,8581875.0,0.024766750135,-3614461.0,日振幅值达到15%的前5只证券,20260708,002667,*ST威领
4,机构专用,876089.0,0.002528337614,8143636.0,0.023502020013,-7267547.0,日振幅值达到15%的前5只证券,20260708,002667,*ST威领
5,机构专用,5143908.0,0.014844994148,7883975.0,0.022752654739,-2740067.0,日振幅值达到15%的前5只证券,20260708,002667,*ST威领
1,东方财富证券股份有限公司拉萨东环路第一证券营业部,6065070.0,0.008173464812,12155177.48,0.016380670861,-6090107.48,日涨幅偏离值达到7%的前5只证券,20260708,002674,兴业科技
2,东方财富证券股份有限公司拉萨东环路第二证券营业部,3325427.0,0.004481442188,8968955.0,0.012086824735,-5643528.0,日涨幅偏离值达到7%的前5只证券,20260708,002674,兴业科技
3,国信证券股份有限公司浙江互联网分公司,4461856.26,0.006012927326,8430547.46,0.011361251067,-3968691.2,日涨幅偏离值达到7%的前5只证券,20260708,002674,兴业科技
4,东方财富证券股份有限公司拉萨金融城南环路证券营业部,4426055.0,0.005964680506,7846434.0,0.010574082772,-3420379.0,日涨幅偏离值达到7%的前5只证券,20260708,002674,兴业科技
5,华泰证券股份有限公司南京大光路证券营业部,441686.0,0.000595228906,7769974.0,0.010471043052,-7328288.0,日涨幅偏离值达到7%的前5只证券,20260708,002674,兴业科技
1,深股通专用,119512628.47,0.025766369286,44834947.0,0.009666206962,74677681.47,日跌幅偏离值达到7%的前5只证券,20260708,002709,天赐材料
2,山西证券股份有限公司淄博共青团西路证券营业部,711628.0,0.000153423702,38795120.34,0.008364048302,-38083492.34,日跌幅偏离值达到7%的前5只证券,20260708,002709,天赐材料
3,东方财富证券股份有限公司拉萨东环路第二证券营业部,35257104.66,0.007601268504,35727390.95,0.00770266005,-470286.29,日跌幅偏离值达到7%的前5只证券,20260708,002709,天赐材料
4,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部,25867495.0,0.005576912141,35266226.15,0.007603235055,-9398731.15,日跌幅偏离值达到7%的前5只证券,20260708,002709,天赐材料
5,国泰海通证券股份有限公司上海浦东新区福山路证券营业部,68428894.3,0.014752952746,33265749.45,0.007171941542,35163144.85,日跌幅偏离值达到7%的前5只证券,20260708,002709,天赐材料
1,中信建投证券股份有限公司上海营口路证券营业部,2774713.08,0.016464413492,5512162.41,0.032707713749,-2737449.33,日振幅值达到15%的前5只证券,20260708,002726,ST龙大
2,中国银河证券股份有限公司青田临江东路证券营业部,0.0,0.0,2925234.92,0.017357570277,-2925234.92,日振幅值达到15%的前5只证券,20260708,002726,ST龙大
3,东方财富证券股份有限公司拉萨金融城南环路证券营业部,2165119.0,0.012847243462,2790413.88,0.016557577887,-625294.88,日振幅值达到15%的前5只证券,20260708,002726,ST龙大
4,东方财富证券股份有限公司山南香曲东路证券营业部,2947734.0,0.017491073867,2576210.18,0.015286549789,371523.82,日振幅值达到15%的前5只证券,20260708,002726,ST龙大
5,东方财富证券股份有限公司拉萨东环路第一证券营业部,1759654.0,0.010441321399,2439162.0,0.014473342138,-679508.0,日振幅值达到15%的前5只证券,20260708,002726,ST龙大
1,中信建投证券股份有限公司厦门环城西路证券营业部,77760.0,0.047226247493,438300.8,0.266194728103,-360540.8,退市整理期,20260708,002808,恒久退
2,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部,54020.0,0.032808151872,138780.0,0.084285733373,-84760.0,退市整理期,20260708,002808,恒久退
3,中国银河证券股份有限公司南通工农路证券营业部,21000.0,0.012754002024,121800.0,0.073973211737,-100800.0,退市整理期,20260708,002808,恒久退
4,东方财富证券股份有限公司昌都两江大道证券营业部,0.0,0.0,116400.0,0.070693611217,-116400.0,退市整理期,20260708,002808,恒久退
5,国海证券股份有限公司柳州高新三路证券营业部,0.0,0.0,101520.0,0.061656489783,-101520.0,退市整理期,20260708,002808,恒久退
1,深股通专用,145022817.51,0.052273426363,239846971.63,0.086452761194,-94824154.12,日跌幅偏离值达到7%的前5只证券,20260708,002812,恩捷股份
2,机构专用,127523106.17,0.045965661228,150850699.22,0.054374084388,-23327593.05,日跌幅偏离值达到7%的前5只证券,20260708,002812,恩捷股份
3,机构专用,43181151.44,0.015564631682,55583241.55,0.02003496094,-12402090.11,日跌幅偏离值达到7%的前5只证券,20260708,002812,恩捷股份
4,机构专用,42767119.91,0.015415394155,52785467.58,0.019026504242,-10018347.67,日跌幅偏离值达到7%的前5只证券,20260708,002812,恩捷股份
5,机构专用,51067717.45,0.018407341779,31182554.0,0.011239741224,19885163.45,日跌幅偏离值达到7%的前5只证券,20260708,002812,恩捷股份
1,机构专用,44713219.0,0.03787457261,59524946.9,0.050420926382,-14811727.9,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002828,贝肯能源
2,机构专用,41186014.0,0.034886834647,53742910.0,0.045523220931,-12556896.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002828,贝肯能源
3,机构专用,22018433.0,0.018650832082,34722694.0,0.029412044683,-12704261.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002828,贝肯能源
4,西南证券股份有限公司浙江分公司,96209.0,8.1494351e-05,31766384.0,0.026907886399,-31670175.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002828,贝肯能源
5,机构专用,36099359.0,0.030578156174,26123328.0,0.022127905467,9976031.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002828,贝肯能源
1,国泰海通证券股份有限公司上海长宁区天山路证券营业部,0.0,0.0,45511826.0,0.033757607001,-45511826.0,日涨幅偏离值达到7%的前5只证券,20260708,002841,视源股份
2,光大证券股份有限公司宁波北仑新碶证券营业部,4265078.0,0.003163547579,31990550.0,0.023728435213,-27725472.0,日涨幅偏离值达到7%的前5只证券,20260708,002841,视源股份
3,广发证券股份有限公司广州黄埔大道证券营业部,192187.0,0.000142551372,31552035.82,0.023403174931,-31359848.82,日涨幅偏离值达到7%的前5只证券,20260708,002841,视源股份
4,机构专用,0.0,0.0,26816712.0,0.019890830677,-26816712.0,日涨幅偏离值达到7%的前5只证券,20260708,002841,视源股份
5,机构专用,0.0,0.0,24599877.0,0.018246531793,-24599877.0,日涨幅偏离值达到7%的前5只证券,20260708,002841,视源股份
1,中信建投证券股份有限公司北京望京证券营业部,0.0,0.0,170000.0,0.148940028859,-170000.0,退市整理期,20260708,002898,赛隆退
2,东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,147444.0,0.129178315383,-147444.0,退市整理期,20260708,002898,赛隆退
3,东北证券股份有限公司福州新权南路香格里拉证券营业部,0.0,0.0,79776.0,0.069893174955,-79776.0,退市整理期,20260708,002898,赛隆退
4,华泰证券股份有限公司上海长宁区凯旋路证券营业部,0.0,0.0,58641.0,0.051376424896,-58641.0,退市整理期,20260708,002898,赛隆退
5,方正证券股份有限公司合肥庐州大道证券营业部,0.0,0.0,53829.93,0.047161360751,-53829.93,退市整理期,20260708,002898,赛隆退
1,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,24374420.0,0.021941802386,28894460.86,0.026010733803,-4520040.86,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002910,庄园牧场
2,粤开证券股份有限公司宁波分公司,12376926.0,0.011141683143,26512671.0,0.023866651506,-14135745.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002910,庄园牧场
3,天风证券股份有限公司深圳分公司,29792984.0,0.026819582473,26093959.0,0.023489727831,3699025.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002910,庄园牧场
4,机构专用,29696809.91,0.026733006756,24299698.0,0.021874537796,5397111.91,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002910,庄园牧场
5,机构专用,8881919.0,0.007995485082,21481882.88,0.019337946463,-12599963.88,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002910,庄园牧场
1,深股通专用,80300147.0,0.197109133035,12849480.0,0.031541036441,67450667.0,日振幅值达到15%的前5只证券,20260708,002951,金时科技
2,机构专用,0.0,0.0,10157832.0,0.024933970034,-10157832.0,日振幅值达到15%的前5只证券,20260708,002951,金时科技
3,东方证券股份有限公司常熟李闸路证券营业部,3490716.0,0.008568502427,8208894.0,0.020150000217,-4718178.0,日振幅值达到15%的前5只证券,20260708,002951,金时科技
4,国信证券股份有限公司深圳互联网分公司,1203854.0,0.002955045876,6497736.0,0.015949698195,-5293882.0,日振幅值达到15%的前5只证券,20260708,002951,金时科技
5,机构专用,10096312.0,0.024782959677,6196010.0,0.015209065052,3900302.0,日振幅值达到15%的前5只证券,20260708,002951,金时科技
6,深股通专用,86409907.0,0.174586120638,19379468.0,0.039155072093,67030439.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002951,金时科技
7,机构专用,11630826.0,0.023499397947,10157832.0,0.020523300447,1472994.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002951,金时科技
8,机构专用,10125765.0,0.020458510965,8334294.0,0.01683894947,1791471.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002951,金时科技
9,东方证券股份有限公司常熟李闸路证券营业部,12021019.0,0.02428775989,8208894.0,0.016585586166,3812125.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002951,金时科技
10,国信证券股份有限公司深圳互联网分公司,7095632.0,0.014336305956,6639425.0,0.013414566619,456207.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002951,金时科技
1,深股通专用,80300147.0,0.197109133035,12849480.0,0.031541036441,67450667.0,日振幅值达到15%的前5只证券,20260708,002951,金时科技
2,机构专用,0.0,0.0,10157832.0,0.024933970034,-10157832.0,日振幅值达到15%的前5只证券,20260708,002951,金时科技
3,东方证券股份有限公司常熟李闸路证券营业部,3490716.0,0.008568502427,8208894.0,0.020150000217,-4718178.0,日振幅值达到15%的前5只证券,20260708,002951,金时科技
4,国信证券股份有限公司深圳互联网分公司,1203854.0,0.002955045876,6497736.0,0.015949698195,-5293882.0,日振幅值达到15%的前5只证券,20260708,002951,金时科技
5,机构专用,10096312.0,0.024782959677,6196010.0,0.015209065052,3900302.0,日振幅值达到15%的前5只证券,20260708,002951,金时科技
6,深股通专用,86409907.0,0.174586120638,19379468.0,0.039155072093,67030439.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002951,金时科技
7,机构专用,11630826.0,0.023499397947,10157832.0,0.020523300447,1472994.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002951,金时科技
8,机构专用,10125765.0,0.020458510965,8334294.0,0.01683894947,1791471.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002951,金时科技
9,东方证券股份有限公司常熟李闸路证券营业部,12021019.0,0.02428775989,8208894.0,0.016585586166,3812125.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002951,金时科技
10,国信证券股份有限公司深圳互联网分公司,7095632.0,0.014336305956,6639425.0,0.013414566619,456207.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,20260708,002951,金时科技
1,世纪证券有限责任公司深圳分公司,0.0,0.0,5708094.0,0.160904743339,-5708094.0,日涨幅达到15%的前5只可转债,20260708,123273,三江转债
2,信达证券股份有限公司广州金硕一路证券营业部,0.0,0.0,3645297.55,0.102756833836,-3645297.55,日涨幅达到15%的前5只可转债,20260708,123273,三江转债
3,中信证券华南股份有限公司广州临江大道天德广场证券营业部,0.0,0.0,2018762.58,0.056906644284,-2018762.58,日涨幅达到15%的前5只可转债,20260708,123273,三江转债
4,中信建投证券股份有限公司北京农大南路证券营业部,0.0,0.0,1727921.6,0.048708164504,-1727921.6,日涨幅达到15%的前5只可转债,20260708,123273,三江转债
5,中信证券股份有限公司武汉建设大道证券营业部,0.0,0.0,1531671.89,0.043176106129,-1531671.89,日涨幅达到15%的前5只可转债,20260708,123273,三江转债
1,深股通专用,252128928.31,0.062244686611,115641969.94,0.028549275271,136486958.37,日涨幅达到15%的前5只证券,20260708,300017,网宿科技
2,机构专用,72547946.14,0.017910377052,49243510.75,0.012157061527,23304435.39,日涨幅达到15%的前5只证券,20260708,300017,网宿科技
3,机构专用,83257401.37,0.020554288994,28853378.0,0.007123218598,54404023.37,日涨幅达到15%的前5只证券,20260708,300017,网宿科技
4,东方财富证券股份有限公司拉萨金融城南环路证券营业部,11209581.0,0.002767381201,20150211.44,0.004974612016,-8940630.44,日涨幅达到15%的前5只证券,20260708,300017,网宿科技
5,东方财富证券股份有限公司拉萨团结路第一证券营业部,10837141.42,0.002675434652,18095772.0,0.004467419366,-7258630.58,日涨幅达到15%的前5只证券,20260708,300017,网宿科技
1,长江证券股份有限公司上海文诚路证券营业部,0.0,0.0,182533.0,0.071902309321,-182533.0,退市整理期,20260708,300029,天龙退
2,国信证券股份有限公司深圳红岭中路证券营业部,16800.0,0.006617755675,161206.0,0.06350130484,-144406.0,退市整理期,20260708,300029,天龙退
3,华泰证券股份有限公司宁波柳汀街证券营业部,0.0,0.0,160758.0,0.063324831356,-160758.0,退市整理期,20260708,300029,天龙退
4,广发证券股份有限公司广西分公司(对外营业部),113427.0,0.044680486484,113430.0,0.044681668226,-3.0,退市整理期,20260708,300029,天龙退
5,长城证券股份有限公司前海分公司,0.0,0.0,112839.66,0.044449125018,-112839.66,退市整理期,20260708,300029,天龙退
1,深股通专用,95046329.0,0.066473952599,118247922.95,0.082700793474,-23201593.95,日换手率达到30%的前5只证券,20260708,300164,通源石油
2,机构专用,25931773.0,0.018136286455,52438441.0,0.036674645702,-26506668.0,日换手率达到30%的前5只证券,20260708,300164,通源石油
3,机构专用,18249359.6,0.012763323716,38833385.0,0.027159477077,-20584025.4,日换手率达到30%的前5只证券,20260708,300164,通源石油
4,机构专用,14051984.0,0.009827743251,38555821.0,0.02696535305,-24503837.0,日换手率达到30%的前5只证券,20260708,300164,通源石油
5,机构专用,46492599.0,0.03251621451,33583986.0,0.023488127495,12908613.0,日换手率达到30%的前5只证券,20260708,300164,通源石油
1,深股通专用,29356895.76,0.054399794569,28232109.8,0.052315509989,1124785.96,日涨幅达到15%的前5只证券,20260708,300369,绿盟科技
2,中国中金财富证券有限公司杭州江河汇证券营业部,648.0,1.200776e-06,11986226.0,0.022211075633,-11985578.0,日涨幅达到15%的前5只证券,20260708,300369,绿盟科技
3,中国银河证券股份有限公司南平理学街证券营业部,5880.0,1.0895934e-05,8565653.28,0.015872583484,-8559773.28,日涨幅达到15%的前5只证券,20260708,300369,绿盟科技
4,中国银河证券股份有限公司福州证券营业部,1268678.0,0.00235092372,6654705.04,0.012331500921,-5386027.04,日涨幅达到15%的前5只证券,20260708,300369,绿盟科技
5,中信证券股份有限公司杭州环城北路证券营业部,29170.0,5.4053467e-05,6142576.0,0.011382500223,-6113406.0,日涨幅达到15%的前5只证券,20260708,300369,绿盟科技
1,深股通专用,86606838.1,0.012955251476,168203400.48,0.025161031163,-81596562.38,日跌幅达到15%的前5只证券,20260708,300390,天华新能
2,机构专用,46783056.57,0.00699813405,86589296.3,0.012952627452,-39806239.73,日跌幅达到15%的前5只证券,20260708,300390,天华新能
3,机构专用,37925614.92,0.0056731765,81296224.74,0.0121608531,-43370609.82,日跌幅达到15%的前5只证券,20260708,300390,天华新能
4,机构专用,51460319.9,0.007697791537,62723585.96,0.009382628987,-11263266.06,日跌幅达到15%的前5只证券,20260708,300390,天华新能
5,东方财富证券股份有限公司拉萨金融城南环路证券营业部,59644882.77,0.008922095212,54111820.1,0.008094421325,5533062.67,日跌幅达到15%的前5只证券,20260708,300390,天华新能
1,深股通专用,260220352.75,0.098079457476,72819245.2,0.02744624695,187401107.55,日涨幅达到15%的前5只证券,20260708,300454,深信服
2,机构专用,96606812.77,0.036412001155,48886420.12,0.018425743846,47720392.65,日涨幅达到15%的前5只证券,20260708,300454,深信服
3,机构专用,89933335.78,0.033896705961,41428393.32,0.015614744573,48504942.46,日涨幅达到15%的前5只证券,20260708,300454,深信服
4,华泰证券股份有限公司郑州经三路证券营业部,4700422.0,0.001771632521,23868182.0,0.008996138529,-19167760.0,日涨幅达到15%的前5只证券,20260708,300454,深信服
5,平安证券股份有限公司深圳金田路证券营业部,2392182.0,0.000901635519,18696625.8,0.007046931171,-16304443.8,日涨幅达到15%的前5只证券,20260708,300454,深信服
1,深股通专用,815288525.75,0.062740419285,553132482.91,0.042566236126,262156042.84,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,300821,东岳硅材
2,机构专用,244764660.64,0.018835831672,181319553.03,0.013953421914,63445107.61,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,300821,东岳硅材
3,机构专用,143921912.72,0.011075491514,116977853.86,0.009002015074,26944058.86,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,300821,东岳硅材
4,中国国际金融股份有限公司上海分公司,130324819.58,0.010029129033,100100170.89,0.007703195242,30224648.69,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,300821,东岳硅材
5,机构专用,128801762.81,0.009911922403,100068211.45,0.007700735807,28733551.36,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,300821,东岳硅材
1,机构专用,13992485.72,0.022455932865,23313334.9,0.03741455906,-9320849.18,日跌幅达到15%的前5只证券,20260708,301237,和顺科技
2,机构专用,25323906.11,0.040641237509,13082325.82,0.020995256755,12241580.29,日跌幅达到15%的前5只证券,20260708,301237,和顺科技
3,机构专用,5303110.0,0.008510731011,12043058.0,0.019327380949,-6739948.0,日跌幅达到15%的前5只证券,20260708,301237,和顺科技
4,机构专用,18837558.32,0.030231579538,12008967.16,0.01927267004,6828591.16,日跌幅达到15%的前5只证券,20260708,301237,和顺科技
5,华鑫证券有限责任公司湖州大线场路证券营业部,0.0,0.0,9569388.0,0.015357495358,-9569388.0,日跌幅达到15%的前5只证券,20260708,301237,和顺科技
1,机构专用,0.0,0.0,122242072.0,0.090273441018,-122242072.0,日涨幅达到15%的前5只证券,20260708,301251,威尔高
2,深股通专用,152036859.09,0.112276323585,72386879.56,0.053456331323,79649979.53,日涨幅达到15%的前5只证券,20260708,301251,威尔高
3,广发证券股份有限公司江门万达广场证券营业部,0.0,0.0,52209460.0,0.038555691431,-52209460.0,日涨幅达到15%的前5只证券,20260708,301251,威尔高
4,机构专用,22271579.0,0.016447136737,33353012.6,0.024630564309,-11081433.6,日涨幅达到15%的前5只证券,20260708,301251,威尔高
5,天风证券股份有限公司深圳分公司,0.0,0.0,24086865.0,0.01778769086,-24086865.0,日涨幅达到15%的前5只证券,20260708,301251,威尔高
6,机构专用,0.0,0.0,122242072.0,0.07790928561,-122242072.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,301251,威尔高
7,深股通专用,152036859.09,0.096898579059,77631420.56,0.049477306935,74405438.53,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,301251,威尔高
8,广发证券股份有限公司江门万达广场证券营业部,0.0,0.0,52209460.0,0.033274973699,-52209460.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,301251,威尔高
9,机构专用,22271579.0,0.014194481334,33353012.6,0.021257079024,-11081433.6,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,301251,威尔高
10,天风证券股份有限公司深圳分公司,20018611.0,0.012758583493,25203805.0,0.016063294822,-5185194.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,301251,威尔高
1,机构专用,0.0,0.0,122242072.0,0.090273441018,-122242072.0,日涨幅达到15%的前5只证券,20260708,301251,威尔高
2,深股通专用,152036859.09,0.112276323585,72386879.56,0.053456331323,79649979.53,日涨幅达到15%的前5只证券,20260708,301251,威尔高
3,广发证券股份有限公司江门万达广场证券营业部,0.0,0.0,52209460.0,0.038555691431,-52209460.0,日涨幅达到15%的前5只证券,20260708,301251,威尔高
4,机构专用,22271579.0,0.016447136737,33353012.6,0.024630564309,-11081433.6,日涨幅达到15%的前5只证券,20260708,301251,威尔高
5,天风证券股份有限公司深圳分公司,0.0,0.0,24086865.0,0.01778769086,-24086865.0,日涨幅达到15%的前5只证券,20260708,301251,威尔高
6,机构专用,0.0,0.0,122242072.0,0.07790928561,-122242072.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,301251,威尔高
7,深股通专用,152036859.09,0.096898579059,77631420.56,0.049477306935,74405438.53,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,301251,威尔高
8,广发证券股份有限公司江门万达广场证券营业部,0.0,0.0,52209460.0,0.033274973699,-52209460.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,301251,威尔高
9,机构专用,22271579.0,0.014194481334,33353012.6,0.021257079024,-11081433.6,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,301251,威尔高
10,天风证券股份有限公司深圳分公司,20018611.0,0.012758583493,25203805.0,0.016063294822,-5185194.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,20260708,301251,威尔高
1,深股通专用,8677420.0,0.013496297339,18341932.36,0.028527854236,-9664512.36,日跌幅达到15%的前5只证券,20260708,301282,金禄电子
2,东莞证券股份有限公司东莞分公司,1062332.0,0.001652282423,14078590.0,0.021896927515,-13016258.0,日跌幅达到15%的前5只证券,20260708,301282,金禄电子
3,机构专用,2453514.0,0.003816036849,10407354.6,0.01618692563,-7953840.6,日跌幅达到15%的前5只证券,20260708,301282,金禄电子
4,中信证券(山东)有限责任公司平度人民路证券营业部,148237.0,0.000230558234,8983799.2,0.013972819714,-8835562.2,日跌幅达到15%的前5只证券,20260708,301282,金禄电子
5,华泰证券股份有限公司深圳前海证券营业部,1000370.0,0.00155591074,6900022.0,0.010731847549,-5899652.0,日跌幅达到15%的前5只证券,20260708,301282,金禄电子
1,机构专用,27105537.6,0.042930728243,35729750.4,0.056590067582,-8624212.8,日涨幅达到15%的前5只证券,20260708,301321,翰博高新
2,机构专用,24336605.9,0.038545194332,33914589.56,0.053715150364,-9577983.66,日涨幅达到15%的前5只证券,20260708,301321,翰博高新
3,机构专用,35861509.96,0.056798753126,24705542.71,0.03912952976,11155967.25,日涨幅达到15%的前5只证券,20260708,301321,翰博高新
4,机构专用,35867500.38,0.056808240969,22130752.4,0.035051483985,13736747.98,日涨幅达到15%的前5只证券,20260708,301321,翰博高新
5,机构专用,20754139.7,0.032871155132,19907479.54,0.031530184228,846660.16,日涨幅达到15%的前5只证券,20260708,301321,翰博高新
